,Location,Start date,traveler_count,Station,OS X,OS Y,Latitude,Longitude,Zone,Postcode
1381,St. James's,2024-12-14,68,,,,,,,
1382,St. John's Wood,2024-12-01,76,,,,,,,
1383,St. John's Wood,2024-12-02,150,,,,,,,
1384,St. John's Wood,2024-12-03,148,,,,,,,
1385,St. John's Wood,2024-12-04,141,,,,,,,
1386,St. John's Wood,2024-12-05,126,,,,,,,
1387,St. John's Wood,2024-12-06,150,,,,,,,
1388,St. John's Wood,2024-12-07,64,,,,,,,
1389,St. John's Wood,2024-12-08,52,,,,,,,
1390,St. John's Wood,2024-12-09,116,,,,,,,
1391,St. John's Wood,2024-12-10,132,,,,,,,
1392,St. John's Wood,2024-12-11,113,,,,,,,
1393,St. John's Wood,2024-12-12,106,,,,,,,
1394,St. John's Wood,2024-12-13,115,,,,,,,
1395,St. John's Wood,2024-12-14,88,,,,,,,
1396,St. Luke's,2024-12-01,122,,,,,,,
1397,St. Luke's,2024-12-02,272,,,,,,,
1398,St. Luke's,2024-12-03,310,,,,,,,
1399,St. Luke's,2024-12-04,267,,,,,,,
1400,St. Luke's,2024-12-05,242,,,,,,,
1401,St. Luke's,2024-12-06,230,,,,,,,
1402,St. Luke's,2024-12-07,107,,,,,,,
1403,St. Luke's,2024-12-08,122,,,,,,,
1404,St. Luke's,2024-12-09,248,,,,,,,
1405,St. Luke's,2024-12-10,290,,,,,,,
1406,St. Luke's,2024-12-11,265,,,,,,,
1407,St. Luke's,2024-12-12,246,,,,,,,
1408,St. Luke's,2024-12-13,205,,,,,,,
1409,St. Luke's,2024-12-14,182,,,,,,,
1410,St. Paul's,2024-12-01,63,,,,,,,
1411,St. Paul's,2024-12-02,221,,,,,,,
1412,St. Paul's,2024-12-03,218,,,,,,,
1413,St. Paul's,2024-12-04,196,,,,,,,
1414,St. Paul's,2024-12-05,153,,,,,,,
1415,St. Paul's,2024-12-06,151,,,,,,,
1416,St. Paul's,2024-12-07,15,,,,,,,
1417,St. Paul's,2024-12-08,18,,,,,,,
1418,St. Paul's,2024-12-09,209,,,,,,,
1419,St. Paul's,2024-12-10,210,,,,,,,
1420,St. Paul's,2024-12-11,223,,,,,,,
1421,St. Paul's,2024-12-12,166,,,,,,,
1422,St. Paul's,2024-12-13,114,,,,,,,
1423,St. Paul's,2024-12-14,50,,,,,,,
1424,St.John's Wood,2024-12-01,8,,,,,,,
1425,St.John's Wood,2024-12-02,17,,,,,,,
1426,St.John's Wood,2024-12-03,8,,,,,,,
1427,St.John's Wood,2024-12-04,8,,,,,,,
1428,St.John's Wood,2024-12-05,11,,,,,,,
1429,St.John's Wood,2024-12-06,15,,,,,,,
1430,St.John's Wood,2024-12-07,8,,,,,,,
1431,St.John's Wood,2024-12-08,3,,,,,,,
1432,St.John's Wood,2024-12-09,7,,,,,,,
1433,St.John's Wood,2024-12-10,13,,,,,,,
1434,St.John's Wood,2024-12-11,16,,,,,,,
1435,St.John's Wood,2024-12-12,12,,,,,,,
1436,St.John's Wood,2024-12-13,2,,,,,,,
1437,St.John's Wood,2024-12-14,5,,,,,,,
1438,Stepney,2024-12-01,169,,,,,,,
1439,Stepney,2024-12-02,264,,,,,,,
1440,Stepney,2024-12-03,282,,,,,,,
1441,Stepney,2024-12-04,252,,,,,,,
1442,Stepney,2024-12-05,246,,,,,,,
1443,Stepney,2024-12-06,283,,,,,,,
1444,Stepney,2024-12-07,139,,,,,,,
1445,Stepney,2024-12-08,144,,,,,,,
1446,Stepney,2024-12-09,277,,,,,,,
1447,Stepney,2024-12-10,291,,,,,,,
1448,Stepney,2024-12-11,274,,,,,,,
1449,Stepney,2024-12-12,259,,,,,,,
1450,Stepney,2024-12-13,246,,,,,,,
1451,Stepney,2024-12-14,276,,,,,,,
1452,Stockwell,2024-12-01,150,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1453,Stockwell,2024-12-02,257,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1454,Stockwell,2024-12-03,321,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1455,Stockwell,2024-12-04,278,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1456,Stockwell,2024-12-05,224,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1457,Stockwell,2024-12-06,257,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1458,Stockwell,2024-12-07,164,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1459,Stockwell,2024-12-08,119,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1460,Stockwell,2024-12-09,251,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1461,Stockwell,2024-12-10,278,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1462,Stockwell,2024-12-11,259,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1463,Stockwell,2024-12-12,230,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1464,Stockwell,2024-12-13,252,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1465,Stockwell,2024-12-14,202,Stockwell,530473.0,176470.0,51.47215905711563,-0.122846303356526,2,SW9 9AE
1466,Strand,2024-12-01,222,,,,,,,
1467,Strand,2024-12-02,502,,,,,,,
1468,Strand,2024-12-03,553,,,,,,,
1469,Strand,2024-12-04,518,,,,,,,
1470,Strand,2024-12-05,412,,,,,,,
1471,Strand,2024-12-06,449,,,,,,,
1472,Strand,2024-12-07,134,,,,,,,
1473,Strand,2024-12-08,105,,,,,,,
1474,Strand,2024-12-09,467,,,,,,,
1475,Strand,2024-12-10,500,,,,,,,
1476,Strand,2024-12-11,512,,,,,,,
1477,Strand,2024-12-12,408,,,,,,,
1478,Strand,2024-12-13,391,,,,,,,
1479,Strand,2024-12-14,299,,,,,,,
1480,Stratford,2024-12-01,33,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1481,Stratford,2024-12-02,22,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1482,Stratford,2024-12-03,28,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1483,Stratford,2024-12-04,27,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1484,Stratford,2024-12-05,23,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1485,Stratford,2024-12-06,33,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1486,Stratford,2024-12-07,18,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1487,Stratford,2024-12-08,8,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1488,Stratford,2024-12-09,14,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1489,Stratford,2024-12-10,29,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1490,Stratford,2024-12-11,42,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1491,Stratford,2024-12-12,22,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1492,Stratford,2024-12-13,27,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1493,Stratford,2024-12-14,41,Stratford,538533.0,184421.0,51.54169257587399,-0.0037516410271907,3,E15 1AZ
1494,Temple,2024-12-01,25,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1495,Temple,2024-12-02,93,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1496,Temple,2024-12-03,119,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1497,Temple,2024-12-04,102,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1498,Temple,2024-12-05,73,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1499,Temple,2024-12-06,58,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1500,Temple,2024-12-07,11,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1501,Temple,2024-12-08,16,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1502,Temple,2024-12-09,91,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1503,Temple,2024-12-10,98,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1504,Temple,2024-12-11,102,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1505,Temple,2024-12-12,74,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1506,Temple,2024-12-13,54,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1507,Temple,2024-12-14,35,Temple,530995.0,180810.0,51.51104042360467,-0.1137257495312543,1,WC2R 2PH
1508,The Borough,2024-12-01,174,,,,,,,
1509,The Borough,2024-12-02,328,,,,,,,
1510,The Borough,2024-12-03,358,,,,,,,
1511,The Borough,2024-12-04,382,,,,,,,
1512,The Borough,2024-12-05,319,,,,,,,
1513,The Borough,2024-12-06,309,,,,,,,
1514,The Borough,2024-12-07,153,,,,,,,
1515,The Borough,2024-12-08,115,,,,,,,
1516,The Borough,2024-12-09,289,,,,,,,
1517,The Borough,2024-12-10,357,,,,,,,
1518,The Borough,2024-12-11,333,,,,,,,
1519,The Borough,2024-12-12,313,,,,,,,
1520,The Borough,2024-12-13,284,,,,,,,
1521,The Borough,2024-12-14,234,,,,,,,
1522,The Regent's Park,2024-12-01,110,,,,,,,
1523,The Regent's Park,2024-12-02,181,,,,,,,
1524,The Regent's Park,2024-12-03,192,,,,,,,
1525,The Regent's Park,2024-12-04,165,,,,,,,
1526,The Regent's Park,2024-12-05,115,,,,,,,
1527,The Regent's Park,2024-12-06,168,,,,,,,
1528,The Regent's Park,2024-12-07,57,,,,,,,
1529,The Regent's Park,2024-12-08,49,,,,,,,
1530,The Regent's Park,2024-12-09,136,,,,,,,
1531,The Regent's Park,2024-12-10,146,,,,,,,
1532,The Regent's Park,2024-12-11,158,,,,,,,
1533,The Regent's Park,2024-12-12,149,,,,,,,
1534,The Regent's Park,2024-12-13,144,,,,,,,
1535,The Regent's Park,2024-12-14,122,,,,,,,
1536,Tower,2024-12-01,69,,,,,,,
1537,Tower,2024-12-02,141,,,,,,,
1538,Tower,2024-12-03,164,,,,,,,
1539,Tower,2024-12-04,141,,,,,,,
1540,Tower,2024-12-05,133,,,,,,,
1541,Tower,2024-12-06,113,,,,,,,
1542,Tower,2024-12-07,45,,,,,,,
1543,Tower,2024-12-08,24,,,,,,,
1544,Tower,2024-12-09,130,,,,,,,
1545,Tower,2024-12-10,135,,,,,,,
1546,Tower,2024-12-11,139,,,,,,,
1547,Tower,2024-12-12,113,,,,,,,
1548,Tower,2024-12-13,110,,,,,,,
1549,Tower,2024-12-14,94,,,,,,,
1550,Vauxhall,2024-12-01,212,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1551,Vauxhall,2024-12-02,347,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1552,Vauxhall,2024-12-03,375,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1553,Vauxhall,2024-12-04,402,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1554,Vauxhall,2024-12-05,355,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1555,Vauxhall,2024-12-06,364,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1556,Vauxhall,2024-12-07,200,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1557,Vauxhall,2024-12-08,169,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1558,Vauxhall,2024-12-09,392,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1559,Vauxhall,2024-12-10,403,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1560,Vauxhall,2024-12-11,414,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1561,Vauxhall,2024-12-12,349,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1562,Vauxhall,2024-12-13,335,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1563,Vauxhall,2024-12-14,287,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1564,Vauxhall,2024-12-15,1,Vauxhall,530366.0,177978.0,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR
1565,Vauxhall_OLD,2024-12-01,53,,,,,,,
1566,Vauxhall_OLD,2024-12-02,110,,,,,,,
1567,Vauxhall_OLD,2024-12-03,102,,,,,,,
1568,Vauxhall_OLD,2024-12-04,94,,,,,,,
1569,Vauxhall_OLD,2024-12-05,67,,,,,,,
1570,Vauxhall_OLD,2024-12-06,77,,,,,,,
1571,Vauxhall_OLD,2024-12-07,31,,,,,,,
1572,Vauxhall_OLD,2024-12-08,42,,,,,,,
1573,Vauxhall_OLD,2024-12-09,77,,,,,,,
1574,Vauxhall_OLD,2024-12-10,84,,,,,,,
1575,Vauxhall_OLD,2024-12-11,86,,,,,,,
1576,Vauxhall_OLD,2024-12-12,95,,,,,,,
1577,Vauxhall_OLD,2024-12-13,61,,,,,,,
1578,Vauxhall_OLD,2024-12-14,58,,,,,,,
1579,Victoria,2024-12-01,163,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1580,Victoria,2024-12-02,348,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1581,Victoria,2024-12-03,381,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1582,Victoria,2024-12-04,313,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1583,Victoria,2024-12-05,264,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1584,Victoria,2024-12-06,296,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1585,Victoria,2024-12-07,92,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1586,Victoria,2024-12-08,130,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1587,Victoria,2024-12-09,293,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1588,Victoria,2024-12-10,329,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1589,Victoria,2024-12-11,326,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1590,Victoria,2024-12-12,291,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1591,Victoria,2024-12-13,218,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1592,Victoria,2024-12-14,217,Victoria,528941.0,179131.0,51.49642371956767,-0.1439207051263039,1,SW1E 5JX
1593,Victoria Park,2024-12-01,34,,,,,,,
1594,Victoria Park,2024-12-02,65,,,,,,,
1595,Victoria Park,2024-12-03,72,,,,,,,
1596,Victoria Park,2024-12-04,64,,,,,,,
1597,Victoria Park,2024-12-05,60,,,,,,,
1598,Victoria Park,2024-12-06,53,,,,,,,
1599,Victoria Park,2024-12-07,29,,,,,,,
1600,Victoria Park,2024-12-08,21,,,,,,,
1601,Victoria Park,2024-12-09,43,,,,,,,
1602,Victoria Park,2024-12-10,40,,,,,,,
1603,Victoria Park,2024-12-11,56,,,,,,,
1604,Victoria Park,2024-12-12,55,,,,,,,
1605,Victoria Park,2024-12-13,55,,,,,,,
1606,Victoria Park,2024-12-14,73,,,,,,,
1607,Walham Green,2024-12-01,97,,,,,,,
1608,Walham Green,2024-12-02,169,,,,,,,
1609,Walham Green,2024-12-03,199,,,,,,,
1610,Walham Green,2024-12-04,168,,,,,,,
1611,Walham Green,2024-12-05,142,,,,,,,
1612,Walham Green,2024-12-06,176,,,,,,,
1613,Walham Green,2024-12-07,69,,,,,,,
1614,Walham Green,2024-12-08,63,,,,,,,
1615,Walham Green,2024-12-09,143,,,,,,,
1616,Walham Green,2024-12-10,139,,,,,,,
1617,Walham Green,2024-12-11,162,,,,,,,
1618,Walham Green,2024-12-12,143,,,,,,,
1619,Walham Green,2024-12-13,136,,,,,,,
1620,Walham Green,2024-12-14,112,,,,,,,
1621,Walworth,2024-12-01,112,,,,,,,
1622,Walworth,2024-12-02,152,,,,,,,
1623,Walworth,2024-12-03,183,,,,,,,
1624,Walworth,2024-12-04,176,,,,,,,
1625,Walworth,2024-12-05,141,,,,,,,
1626,Walworth,2024-12-06,192,,,,,,,
1627,Walworth,2024-12-07,88,,,,,,,
1628,Walworth,2024-12-08,58,,,,,,,
1629,Walworth,2024-12-09,164,,,,,,,
1630,Walworth,2024-12-10,166,,,,,,,
1631,Walworth,2024-12-11,178,,,,,,,
1632,Walworth,2024-12-12,163,,,,,,,
1633,Walworth,2024-12-13,139,,,,,,,
1634,Walworth,2024-12-14,144,,,,,,,
1635,Wandsworth,2024-12-01,107,,,,,,,
1636,Wandsworth,2024-12-02,164,,,,,,,
1637,Wandsworth,2024-12-03,180,,,,,,,
1638,Wandsworth,2024-12-04,217,,,,,,,
1639,Wandsworth,2024-12-05,137,,,,,,,
1640,Wandsworth,2024-12-06,161,,,,,,,
1641,Wandsworth,2024-12-07,99,,,,,,,
1642,Wandsworth,2024-12-08,65,,,,,,,
1643,Wandsworth,2024-12-09,155,,,,,,,
1644,Wandsworth,2024-12-10,187,,,,,,,
1645,Wandsworth,2024-12-11,179,,,,,,,
1646,Wandsworth,2024-12-12,162,,,,,,,
1647,Wandsworth,2024-12-13,136,,,,,,,
1648,Wandsworth,2024-12-14,164,,,,,,,
1649,Wandsworth Common,2024-12-01,1,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1650,Wandsworth Common,2024-12-02,5,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1651,Wandsworth Common,2024-12-03,10,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1652,Wandsworth Common,2024-12-04,9,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1653,Wandsworth Common,2024-12-05,7,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1654,Wandsworth Common,2024-12-06,7,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1655,Wandsworth Common,2024-12-07,3,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1656,Wandsworth Common,2024-12-08,2,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1657,Wandsworth Common,2024-12-09,6,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1658,Wandsworth Common,2024-12-10,9,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1659,Wandsworth Common,2024-12-11,10,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1660,Wandsworth Common,2024-12-12,5,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1661,Wandsworth Common,2024-12-13,7,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1662,Wandsworth Common,2024-12-14,4,Wandsworth Common,527719.0,173530.0,51.44636533894144,-0.1635369794154477,3,SW12 8NL
1663,Wandsworth Road,2024-12-01,32,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1664,Wandsworth Road,2024-12-02,68,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1665,Wandsworth Road,2024-12-03,64,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1666,Wandsworth Road,2024-12-04,81,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1667,Wandsworth Road,2024-12-05,56,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1668,Wandsworth Road,2024-12-06,70,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1669,Wandsworth Road,2024-12-07,30,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1670,Wandsworth Road,2024-12-08,21,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1671,Wandsworth Road,2024-12-09,78,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1672,Wandsworth Road,2024-12-10,70,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1673,Wandsworth Road,2024-12-11,67,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1674,Wandsworth Road,2024-12-12,74,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1675,Wandsworth Road,2024-12-13,60,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1676,Wandsworth Road,2024-12-14,62,Wandsworth Road,529354.0,176226.0,51.47022297701061,-0.1390376746285153,2,SW8 4PA
1677,Wapping,2024-12-01,125,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1678,Wapping,2024-12-02,208,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1679,Wapping,2024-12-03,244,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1680,Wapping,2024-12-04,219,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1681,Wapping,2024-12-05,193,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1682,Wapping,2024-12-06,217,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1683,Wapping,2024-12-07,104,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1684,Wapping,2024-12-08,99,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1685,Wapping,2024-12-09,225,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1686,Wapping,2024-12-10,204,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1687,Wapping,2024-12-11,200,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1688,Wapping,2024-12-12,200,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1689,Wapping,2024-12-13,205,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1690,Wapping,2024-12-14,193,Wapping,535030.0,180170.0,51.50434022750495,-0.0558608143552396,2,E1W 3PA
1691,Waterloo,2024-12-01,166,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1692,Waterloo,2024-12-02,652,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1693,Waterloo,2024-12-03,751,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1694,Waterloo,2024-12-04,718,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1695,Waterloo,2024-12-05,706,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1696,Waterloo,2024-12-06,501,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1697,Waterloo,2024-12-07,128,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1698,Waterloo,2024-12-08,112,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1699,Waterloo,2024-12-09,670,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1700,Waterloo,2024-12-10,762,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1701,Waterloo,2024-12-11,733,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1702,Waterloo,2024-12-12,703,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1703,Waterloo,2024-12-13,409,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1704,Waterloo,2024-12-14,277,Waterloo,531050.0,179933.0,51.50314645678346,-0.1132592512581959,1,SE1 7NY
1705,West Brompton,2024-12-01,45,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1706,West Brompton,2024-12-02,64,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1707,West Brompton,2024-12-03,64,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1708,West Brompton,2024-12-04,66,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1709,West Brompton,2024-12-05,56,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1710,West Brompton,2024-12-06,64,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1711,West Brompton,2024-12-07,35,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1712,West Brompton,2024-12-08,37,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1713,West Brompton,2024-12-09,34,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1714,West Brompton,2024-12-10,54,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1715,West Brompton,2024-12-11,63,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1716,West Brompton,2024-12-12,70,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1717,West Brompton,2024-12-13,47,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1718,West Brompton,2024-12-14,38,West Brompton,525383.0,178030.0,51.48732859696135,-0.1955388096704278,2,SW5 9JX
1719,West Chelsea,2024-12-01,146,,,,,,,
1720,West Chelsea,2024-12-02,232,,,,,,,
